we_vote_id,ballot_item_display_name,state_code,party,twitter_description,candidate_ultimate_election_date,contest_office_name,district_name,google_civic_election_id,state_code_2
wv87cand2311996,John Uderman,nj,Nonpartisan,,20231107,Holland Township School District Board of Education Member,Holland Township School District,1000337,nj
wv87cand2311997,Laurie Hance,nj,Nonpartisan,,20231107,Holland Township School District Board of Education Member,Holland Township School District,1000337,nj
wv87cand2311998,Nickolas Moustakas,nj,Nonpartisan,,20231107,Holland Township School District Board of Education Member,Holland Township School District,1000337,nj
wv87cand2311999,Jennifer Aiello,nj,Nonpartisan,,20231107,Lincoln Park Borough School District Board of Education Member,Lincoln Park Borough School District,1000337,nj
wv87cand2312000,Morabia Gonzalez,nj,Nonpartisan,,20231107,Lincoln Park Borough School District Board of Education Member,Lincoln Park Borough School District,1000337,nj
wv87cand2312001,Todd Henches,nj,Nonpartisan,,20231107,Lincoln Park Borough School District Board of Education Member,Lincoln Park Borough School District,1000337,nj
wv87cand2312002,Cheryl L. Potter,nj,Nonpartisan,,20231107,Elk Township School District Board of Education Member,Elk Township School District,1000337,nj
wv87cand2312003,Joyce Massott-Burnett,nj,Nonpartisan,,20231107,Elk Township School District Board of Education Member,Elk Township School District,1000337,nj
wv87cand2312004,Adam Blackburn,nj,Nonpartisan,,20231107,Frenchtown Borough School District Board of Education Member,Frenchtown Borough School District,1000337,nj
wv87cand2312005,Erinn Nakahara,nj,Nonpartisan,,20231107,Frenchtown Borough School District Board of Education Member,Frenchtown Borough School District,1000337,nj
wv87cand2312006,Julie Klein,nj,Nonpartisan,,20231107,Frenchtown Borough School District Board of Education Member,Frenchtown Borough School District,1000337,nj
wv87cand2312007,Jennifer Connelley,nj,Nonpartisan,,20231107,Eatontown School District Board of Education Member,Eatontown School District,1000337,nj
wv87cand2312008,Linda M. Phipps,nj,Nonpartisan,,20231107,Eatontown School District Board of Education Member,Eatontown School District,1000337,nj
wv87cand2312009,Linda Rogers,nj,Nonpartisan,,20231107,Eatontown School District Board of Education Member,Eatontown School District,1000337,nj
wv87cand2312010,Shannon Orefice,nj,Nonpartisan,,20231107,Eatontown School District Board of Education Member,Eatontown School District,1000337,nj
wv87cand2312011,Steven Zagha,nj,Nonpartisan,,20231107,Eatontown School District Board of Education Member,Eatontown School District,1000337,nj
wv87cand2312012,Jessica Ragucci,nj,Nonpartisan,,20231107,Eatontown School District Board of Education Member - (unexpired),Eatontown School District,1000337,nj
wv87cand2312013,Karen A. Daly,nj,Nonpartisan,,20231107,Edgewater Park Township School District Board of Education Member,Edgewater Park Township School District,1000337,nj
wv87cand2312014,Scott H. Pycik,nj,Nonpartisan,,20231107,Edgewater Park Township School District Board of Education Member,Edgewater Park Township School District,1000337,nj
wv87cand2312015,Eileen Michele DiGiacomo,nj,Nonpartisan,,20231107,Egg Harbor City School District Board of Education Member,Egg Harbor City School District,1000337,nj
wv87cand2312016,James Guercioni III,nj,Nonpartisan,,20231107,Egg Harbor City School District Board of Education Member,Egg Harbor City School District,1000337,nj
wv87cand2312017,Brian D. Glassberg,nj,Nonpartisan,,20231107,Metuchen School District Board of Education Member,Metuchen School District,1000337,nj
wv87cand2312018,Hazel-Anne Johnson-Marcus,nj,Nonpartisan,,20231107,Metuchen School District Board of Education Member,Metuchen School District,1000337,nj
wv87cand2312019,Suneet Kiran Bhatt,nj,Nonpartisan,,20231107,Metuchen School District Board of Education Member,Metuchen School District,1000337,nj
wv87cand2312020,David Dreifus,nj,Nonpartisan,,20231107,Hamburg Borough School District Board of Education Member,Hamburg Borough School District,1000337,nj
wv87cand2312021,Lois Ferguson,nj,Nonpartisan,,20231107,Hamburg Borough School District Board of Education Member,Hamburg Borough School District,1000337,nj
wv87cand2312022,Tricia Schels,nj,Nonpartisan,,20231107,Hamburg Borough School District Board of Education Member,Hamburg Borough School District,1000337,nj
wv87cand2312023,David Raetsch,nj,Nonpartisan,,20231107,Haddon Heights School District Board of Education Member,Haddon Heights School District,1000337,nj
wv87cand2312024,Erin Miller,nj,Nonpartisan,,20231107,Haddon Heights School District Board of Education Member,Haddon Heights School District,1000337,nj
wv87cand2312025,Mary Stewart Vena,nj,Nonpartisan,,20231107,Haddon Heights School District Board of Education Member,Haddon Heights School District,1000337,nj
wv87cand2312026,Bryan P. Schroeder,nj,Nonpartisan,,20231107,Haddon Heights School District Board of Education Member - (unexpired),Haddon Heights School District,1000337,nj
wv87cand2312027,Allen S. Potts,nj,Nonpartisan,,20231107,North Plainfield Borough School District Board of Education Member,North Plainfield Borough School District,1000337,nj
wv87cand2312028,Amnet Ramos,nj,Nonpartisan,,20231107,North Plainfield Borough School District Board of Education Member,North Plainfield Borough School District,1000337,nj
wv87cand2312029,"Willie Vick, Jr.",nj,Nonpartisan,,20231107,North Plainfield Borough School District Board of Education Member,North Plainfield Borough School District,1000337,nj
wv87cand2312030,Jennifer L. Mendoza,nj,Nonpartisan,,20231107,Norwood School District Board of Education Member,Norwood School District,1000337,nj
wv87cand2312031,Kelly T. Wilson,nj,Nonpartisan,,20231107,Norwood School District Board of Education Member,Norwood School District,1000337,nj
wv87cand2312032,Michael J. Sprague,nj,Nonpartisan,,20231107,Norwood School District Board of Education Member,Norwood School District,1000337,nj
wv87cand2312033,"Peter A. Rinaldi, Jr.",nj,Nonpartisan,,20231107,Norwood School District Board of Education Member,Norwood School District,1000337,nj
wv87cand2312034,Deborah A. Fagan,nj,Nonpartisan,,20231107,Lafayette Township School District Board of Education Member,Lafayette Township School District,1000337,nj
wv87cand2312035,Joshua Aikens,nj,Nonpartisan,,20231107,Lafayette Township School District Board of Education Member,Lafayette Township School District,1000337,nj
wv87cand2312036,Perry S. Williams,nj,Nonpartisan,,20231107,Lafayette Township School District Board of Education Member,Lafayette Township School District,1000337,nj
wv87cand2312037,William Dianella,nj,Nonpartisan,,20231107,Lafayette Township School District Board of Education Member,Lafayette Township School District,1000337,nj
wv87cand2312038,Melissa Reeves,nj,Nonpartisan,,20231107,Highlands Borough School District Board of Education Member,Highlands Borough School District,1000337,nj
wv87cand2312039,Rebecca J. Wells,nj,Nonpartisan,,20231107,Highlands Borough School District Board of Education Member,Highlands Borough School District,1000337,nj
wv87cand2312040,Christopher Carola,nj,Nonpartisan,,20231107,Newfield Borough School District Board of Education Member,Newfield Borough School District,1000337,nj
wv87cand2312041,Danielle Weir,nj,Nonpartisan,,20231107,Newfield Borough School District Board of Education Member,Newfield Borough School District,1000337,nj
wv87cand2312042,Joanna Corwonski,nj,Nonpartisan,,20231107,Newfield Borough School District Board of Education Member,Newfield Borough School District,1000337,nj
wv87cand2312043,Stephanie Mazzoni Engle,nj,Nonpartisan,,20231107,Newfield Borough School District Board of Education Member,Newfield Borough School District,1000337,nj
wv87cand2312044,Todd R. Vazquez,nj,Nonpartisan,,20231107,Newfield Borough School District Board of Education Member,Newfield Borough School District,1000337,nj
wv87cand2312045,Karl Svenningsen,nj,Nonpartisan,,20231107,Mt. Arlington School District Board of Education Member,mount arlington,1000337,nj
wv87cand2312046,Melissa L. Eckert,nj,Nonpartisan,,20231107,Mt. Arlington School District Board of Education Member,mount arlington,1000337,nj
wv87cand2312047,Rachel Byrne,nj,Nonpartisan,,20231107,Mt. Arlington School District Board of Education Member,mount arlington,1000337,nj
wv87cand2312048,Boyoung Yu,nj,Nonpartisan,,20231107,Palisades Park School District Board of Education Member,Palisades Park School District,1000337,nj
wv87cand2312049,Aaron Pak,nj,Nonpartisan,,20231107,Palisades Park School District Board of Education Member,Palisades Park School District,1000337,nj
wv87cand2312050,"Hea Young ""Helen"" Jeon",nj,Nonpartisan,,20231107,Palisades Park School District Board of Education Member,Palisades Park School District,1000337,nj
wv87cand2312051,Sangwon Bob Lee,nj,Nonpartisan,,20231107,Palisades Park School District Board of Education Member,Palisades Park School District,1000337,nj
wv87cand2312052,Sookyung Park,nj,Nonpartisan,,20231107,Palisades Park School District Board of Education Member,Palisades Park School District,1000337,nj
wv87cand2312053,Yongman Kim,nj,Nonpartisan,,20231107,Palisades Park School District Board of Education Member,Palisades Park School District,1000337,nj
wv87cand2312054,Susan Brownhill,nj,Nonpartisan,,20231107,Mullica Township School District Board of Education Member,Mullica Township School District,1000337,nj
wv87cand2312055,Nick Roehnert,nj,Nonpartisan,,20231107,Mullica Township School District Board of Education Member,Mullica Township School District,1000337,nj
wv87cand2312056,Sarah M. Kurtz,nj,Nonpartisan,,20231107,Mullica Township School District Board of Education Member,Mullica Township School District,1000337,nj
wv87cand2312057,Emily Knopf Kuskin,nj,Nonpartisan,,20231107,Fair Haven Borough School District Board of Education Member,Fair Haven Borough School District,1000337,nj
wv87cand2312058,Kerri A. Crossan,nj,Nonpartisan,,20231107,Fair Haven Borough School District Board of Education Member,Fair Haven Borough School District,1000337,nj
wv87cand2312059,Kristen Denahan,nj,Nonpartisan,,20231107,Fair Haven Borough School District Board of Education Member,Fair Haven Borough School District,1000337,nj
wv87cand2312060,Stacey Rizzolo,nj,Nonpartisan,,20231107,Fair Haven Borough School District Board of Education Member,Fair Haven Borough School District,1000337,nj
wv87cand2312061,Christopher G. Kennedy,nj,Nonpartisan,,20231107,Northfield City School District Board of Education Member,Northfield City School District,1000337,nj
wv87cand2312062,Kelly Geary,nj,Nonpartisan,,20231107,Northfield City School District Board of Education Member,Northfield City School District,1000337,nj
wv87cand2312063,Ruben Garrido,nj,Nonpartisan,,20231107,Northfield City School District Board of Education Member,Northfield City School District,1000337,nj
wv87cand2312064,Abhinov Singh,nj,Nonpartisan,,20231107,Harding Township School District Board of Education Member,Harding Township School District,1000337,nj
wv87cand2312065,Alexander Anastasiou,nj,Nonpartisan,,20231107,Harding Township School District Board of Education Member,Harding Township School District,1000337,nj
wv87cand2312066,George Boyan,nj,Nonpartisan,,20231107,Harding Township School District Board of Education Member,Harding Township School District,1000337,nj
wv87cand2312067,Nicole Dunne,nj,Nonpartisan,,20231107,New Milford School District Board of Education Member,New Milford School District,1000337,nj
wv87cand2312068,Paige Ryan,nj,Nonpartisan,,20231107,New Milford School District Board of Education Member,New Milford School District,1000337,nj
wv87cand2312069,Anthony Albro,nj,Nonpartisan,,20231107,New Milford School District Board of Education Member,New Milford School District,1000337,nj
wv87cand2312070,John A. Tancredi,nj,Nonpartisan,,20231107,New Milford School District Board of Education Member,New Milford School District,1000337,nj
wv87cand2312071,Michael Joseph,nj,Nonpartisan,,20231107,New Milford School District Board of Education Member,New Milford School District,1000337,nj
wv87cand2312072,Liz Hanikeh,nj,Nonpartisan,,20231107,New Milford School District Board of Education Member,New Milford School District,1000337,nj
wv87cand2312073,Andrea Almendinger,nj,Nonpartisan,,20231107,Netcong School District Board of Education Member,Netcong School District,1000337,nj
wv87cand2312074,Bernadette Dalesandro,nj,Nonpartisan,,20231107,Netcong School District Board of Education Member,Netcong School District,1000337,nj
wv87cand2312075,Edward J. Koster,nj,Nonpartisan,,20231107,Netcong School District Board of Education Member,Netcong School District,1000337,nj
wv87cand2312076,Jayson Latham,nj,Nonpartisan,,20231107,Netcong School District Board of Education Member,Netcong School District,1000337,nj
wv87cand2312077,Kimberly Albensi,nj,Nonpartisan,,20231107,Netcong School District Board of Education Member,Netcong School District,1000337,nj
wv87cand2312078,Walter A. Barbero,nj,Nonpartisan,,20231107,Netcong School District Board of Education Member,Netcong School District,1000337,nj
